1530876	1532245	1370	1	1370	1370	99.27	5437407	1370	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-138
4337407	4338580	1	1174	1174	1174	99.74	5437407	1174	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-139
111662	112835	1174	1	1174	1174	100.00	4641652	1174	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-139
2299995	2302085	1	2091	2091	2091	98.52	5594477	2091	0.04	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1391
1700366	1702456	1	2091	2091	2091	99.86	4641652	2091	0.05	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1391
2486528	2488618	2091	1	2091	2091	98.33	5437407	2091	0.04	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1391
417070	419056	1	1987	1987	1987	99.50	5437407	1987	0.04	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1394
3548881	3550867	1987	1	1987	1987	100.00	4641652	1987	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1394
134326	136611	1	2286	2286	2286	100.00	5069678	2286	0.05	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1395
2967387	2968515	1	1129	1129	1129	98.67	5437407	1129	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1397
1729664	1730792	1129	1	1129	1129	99.47	5594477	1129	0.02	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1397
1284441	1285569	1129	1	1129	1129	99.91	4641652	1129	0.02	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1397
382303	383470	1	1168	1168	1168	100.00	4641652	1168	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1398
4033629	4034509	1168	288	881	881	99.21	5437407	1168	0.02	75.43	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1398
2788891	2790231	1	1341	1341	1341	98.51	5437407	1341	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-140
1442921	1444261	1341	1	1341	1341	100.00	4641652	1341	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-140
5099925	5101265	1	1341	1341	1341	99.33	5437407	1341	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1401
4046914	4048254	1341	1	1341	1341	99.93	4641652	1341	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1401
822158	824110	1	1953	1953	1953	99.95	4641652	1953	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1408
3562360	3564312	1953	1	1953	1953	99.28	5437407	1953	0.04	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1408
291098	298150	1	7053	7053	7053	100.00	4641652	7053	0.15	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1409
5032841	5035756	1	2915	2916	2915	99.35	5437407	2915	0.05	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1413
4114366	4117280	2915	1	2915	2915	100.00	4641652	2915	0.06	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1413
1434676	1435657	1	982	982	982	98.68	5069678	3301	0.02	29.75	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1415
2244399	2247699	3301	1	3301	3301	100.00	5594477	3301	0.06	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1415
2815322	2816825	1	1504	1504	1504	100.00	4641652	1504	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1416
1255111	1256614	1504	1	1504	1504	99.47	5437407	1504	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1416
1717682	1718779	1	1098	1098	1098	100.00	4641652	1098	0.02	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1417
2470396	2471493	1098	1	1098	1098	97.63	5437407	1098	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1417
3559177	3560912	1	1736	1736	1736	100.00	4641652	1736	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1418
407024	408760	1736	1	1737	1736	97.93	5437407	1736	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1418
1924839	1926712	1	1874	1874	1874	100.00	4641652	1874	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1419
2221683	2223556	1874	1	1874	1874	99.89	5437407	1874	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1419
1682541	1683756	1	1216	1216	1216	100.00	4641652	1216	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-142
2505053	2506268	1216	1	1216	1216	99.34	5437407	1216	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-142
301434	302755	1	1322	1322	1322	99.02	5437407	7032	0.02	18.80	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1421
3630514	3637545	7032	1	7032	7032	100.00	4641652	7032	0.15	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1421
4812702	4822701	1	10000	10000	10000	100.00	5179971	10000	0.19	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1423.0
5425707	5426108	403	1	402	403	98.26	5437407	10000	0.01	4.03	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1423.0
2182618	2183116	501	1	499	501	93.81	5179971	10000	0.01	5.01	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1423.0
1164129	1165679	1876	326	1551	1551	92.14	5069678	10000	0.03	15.51	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1423.0
4822702	4832701	1	10000	10000	10000	100.00	5179971	10000	0.19	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1423.1
4832702	4842701	1	10000	10000	10000	100.00	5179971	10000	0.19	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1423.2
4842702	4861730	1	19029	19029	19029	100.00	5179971	19029	0.37	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1423.3
2479932	2480517	19029	18444	586	586	97.95	4641652	19029	0.01	3.08	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1423.3
2641200	2641785	19029	18444	586	586	96.42	5179971	19029	0.01	3.08	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1423.3
2699855	2702474	1	2620	2620	2620	98.63	5069678	2620	0.05	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1425
3035399	3036643	1245	1	1245	1245	100.00	5069678	1245	0.02	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1427
4941268	4942952	1	1685	1685	1685	99.76	5437407	1685	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1428
3705668	3707352	1	1685	1685	1685	98.04	5179971	1685	0.03	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1428
4528325	4530009	1685	1	1685	1685	98.34	5069678	1685	0.03	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1428
4198970	4200654	1685	1	1685	1685	99.94	4641652	1685	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1428
423637	428279	1	4643	4643	4643	100.00	5594477	4643	0.08	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1429
384902	385952	1	1051	1051	1051	100.00	4641652	1051	0.02	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-143
4031147	4032197	1051	1	1051	1051	98.76	5437407	1051	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-143
4168964	4170928	1	1965	1965	1965	96.18	5437407	4077	0.04	48.20	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1432
284131	288207	4077	1	4077	4077	100.00	5594477	4077	0.07	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1432
4288856	4292100	1	3245	3245	3245	99.78	5437407	3245	0.06	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1435
158345	161589	3245	1	3245	3245	99.97	4641652	3245	0.07	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1435
1159768	1163371	1	3604	3604	3604	100.00	5594477	3604	0.06	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1437
4617436	4624561	1	7131	7126	7131	98.98	5594477	7131	0.13	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1438
4131202	4138333	1	7131	7132	7131	99.99	5069678	7131	0.14	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1438
4774715	4776819	2105	1	2105	2105	100.00	5069678	2105	0.04	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1439
128951	130372	1	1422	1422	1422	100.00	5437407	1422	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-144
4543686	4545107	1422	1	1422	1422	100.00	5594477	1422	0.03	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-144
3232931	3236088	1	3158	3158	3158	98.10	5069678	3158	0.06	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1440
3005662	3008819	1	3158	3158	3158	99.87	4641652	3158	0.07	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1440
1049992	1053149	3158	1	3158	3158	99.43	5437407	3158	0.06	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1440
2854664	2856459	1	1796	1796	1796	100.00	4641652	1796	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1441
1213100	1214895	1796	1	1796	1796	99.44	5437407	1796	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1441
4018433	4025269	1	6837	6837	6837	100.00	5069678	6837	0.13	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1442
3684593	3688056	1	3464	3464	3464	98.30	5594477	3464	0.06	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1443
2962193	2965656	1	3464	3464	3464	99.88	4641652	3464	0.07	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1443
1100143	1103607	3464	1	3465	3464	98.76	5437407	3464	0.06	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1443
1459832	1461411	1	1580	1580	1580	95.95	5069678	1595	0.03	99.06	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1446
1571394	1572894	100	1595	1501	1496	96.40	5594477	1595	0.03	93.79	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1446
1789869	1791368	100	1595	1500	1496	96.87	5594477	1595	0.03	93.79	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1446
1957176	1958659	100	1580	1484	1481	94.95	5594477	1595	0.03	92.85	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1446
2271737	2273240	1	1504	1504	1504	98.20	5437407	1504	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1448
2478733	2480236	1504	1	1504	1504	99.07	5594477	1504	0.03	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1448
1877128	1878631	1504	1	1504	1504	99.87	4641652	1504	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1448
4584270	4586288	1	2019	2019	2019	100.00	5594477	2019	0.04	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1451
4094582	4095753	1	1172	1172	1172	100.00	4641652	1172	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1453
5054369	5055444	1172	97	1076	1076	98.79	5437407	1172	0.02	91.81	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1453
3192144	3202282	1	10139	10139	10139	100.00	5437407	10139	0.19	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1459
1428454	1429067	615	1	614	615	99.19	5594477	10139	0.01	6.07	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1459
2357947	2358259	10139	9827	313	313	100.00	5437407	10139	0.01	3.09	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1459
2579485	2581291	1	1807	1807	1807	100.00	4641652	1807	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1462
1478278	1480084	1807	1	1807	1807	99.72	5437407	1807	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1462
367145	369822	1	2678	2678	2678	100.00	4641652	2678	0.06	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1463
4045539	4048216	2678	1	2678	2678	99.59	5437407	2678	0.05	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1463
4274446	4275894	1	1449	1449	1449	98.48	5437407	1449	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1464
174674	176122	1449	1	1449	1449	100.00	4641652	1449	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1464
1395771	1403582	1	7812	7812	7812	100.00	5594477	7812	0.14	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1470
5406482	5406816	6090	5756	335	335	93.43	5437407	7812	0.01	4.29	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1470
4064159	4077328	1	13170	13170	13170	100.00	5069678	13170	0.26	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1471
2098778	2102058	1	3281	3281	3281	100.00	4641652	3281	0.07	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1472
653698	656061	1	2364	2364	2364	98.14	5437407	2364	0.04	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1473
4031392	4033205	2364	551	1814	1814	98.95	5594477	2364	0.03	76.73	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1473
3289852	3292215	2364	1	2364	2364	99.96	4641652	2364	0.05	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1473
3517843	3518898	1	1056	1056	1056	99.72	5594477	1056	0.02	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1475
3021519	3022574	1	1056	1056	1056	97.82	5069678	1056	0.02	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1475
2795656	2796711	1	1056	1056	1056	99.72	4641652	1056	0.02	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1475
1275231	1276286	1056	1	1056	1056	98.58	5437407	1056	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1475
2205603	2206827	1	1225	1225	1225	100.00	5594477	1225	0.02	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1479
1809300	1809609	1225	916	310	310	100.00	5594477	1225	0.01	25.31	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1479
4440932	4443286	1	2355	2355	2355	100.00	4641652	2355	0.05	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1480
4654166	4656520	2355	1	2355	2355	98.90	5437407	2355	0.04	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1480
178478	182720	1	4243	4243	4243	98.77	5437407	4243	0.08	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1481
3751147	3755389	4243	1	4243	4243	99.98	4641652	4243	0.09	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1481
4507926	4509415	1	1490	1490	1490	100.00	4641652	1490	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1483
270524	271294	771	1	771	771	99.74	4641652	1490	0.02	51.74	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1483
926743	927051	1390	1082	309	309	99.35	5437407	1490	0.01	20.74	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1483
4557559	4557658	1490	1391	100	100	99.00	5437407	1490	0.00	6.71	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1483
636466	638766	1	2301	2301	2301	100.00	5594477	2301	0.04	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1485
3870319	3872619	2301	1	2301	2301	97.91	5437407	2301	0.04	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1485
5129587	5130586	1	1000	1000	1000	96.10	5437407	6997	0.02	14.29	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1486
5130630	5131030	6597	6997	401	401	99.25	5437407	6997	0.01	5.73	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1486
4297667	4304663	6997	1	6997	6997	100.00	5179971	6997	0.14	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1486
4240754	4243240	1	2487	2487	2487	100.00	4641652	2487	0.05	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1490
4896500	4898986	2487	1	2487	2487	98.91	5437407	2487	0.05	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1490
3901019	3903451	1	2433	2433	2433	99.18	5594477	2433	0.04	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1493
3160668	3163100	1	2433	2433	2433	99.79	4641652	2433	0.05	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1493
787739	790171	2433	1	2433	2433	99.79	5437407	2433	0.04	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1493
1393903	1395651	4011	5759	1749	1749	96.40	5179971	5928	0.03	29.50	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1495
2198308	2204235	5928	1	5928	5928	100.00	5594477	5928	0.11	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1495
1594231	1610435	16205	1	16205	16205	100.00	5594477	16205	0.29	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-15
98344	99394	1	1051	1051	1051	100.00	4641652	1051	0.02	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-150
1450667	1451785	1	1119	1119	1119	98.84	5437407	1119	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1500
2607025	2608143	1119	1	1119	1119	100.00	4641652	1119	0.02	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1500
2362858	2364064	1	1207	1207	1207	98.84	5594477	1207	0.02	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1501
1763147	1764353	1	1207	1207	1207	99.75	4641652	1207	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1501
1798906	1800112	1	1207	1207	1207	98.26	5179971	1207	0.02	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1501
2424837	2426043	1207	1	1207	1207	99.67	5437407	1207	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1501
3387642	3390072	1	2431	2431	2431	97.94	5069678	2431	0.05	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1506
3122041	3124471	1	2431	2431	2431	98.97	4641652	2431	0.05	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1506
3325661	3328091	1	2431	2431	2431	97.12	5179971	2431	0.05	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1506
834606	837036	2431	1	2431	2431	100.00	5437407	2431	0.04	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1506
1929386	1941589	1	12204	12204	12204	100.00	5594477	12204	0.22	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-151
2933294	2933896	603	1	603	603	98.34	5437407	12204	0.01	4.94	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-151
1809857	1812452	1	2596	2596	2596	99.61	5437407	2596	0.05	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1511
2243279	2245874	2596	1	2596	2596	100.00	4641652	2596	0.06	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1511
1421843	1422887	1	1045	1045	1045	97.51	5437407	16766	0.02	6.23	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1513
2855592	2872357	16766	1	16766	16766	100.00	5069678	16766	0.33	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1513
